product id,product name,category,warehouse,location,quantity,price,supplier,status,last restocked
1089, gadget x ,FURNITURE,Warehouse 3,Aisle 3,150.0,19.99,Supplier A,Low Stock,2023-01-15
1775, gadget x ,ELECTRONICS,Warehouse 3,Aisle 3,150.0,9.99,Supplier B,Out of Stock,2023-03-05
1604, widget c ,FURNITURE,Warehouse 2,Aisle 4,0.0,29.99,Supplier D,In Stock,2023-01-15
1921, gadget z ,TOYS,Warehouse 1,Aisle 4,0.0,9.99,Supplier D,Out of Stock,2022-12-20
1969, gadget z ,TOYS,Warehouse 1,Aisle 4,100.0,29.99,Supplier B,Low Stock,2023-04-25
1601, widget b ,TOYS,Warehouse 3,Aisle 3,0.0,49.99,Supplier D,Low Stock,2023-04-25
1417, gadget x ,CLOTHING,Warehouse 3,Aisle 4,0.0,29.99,Supplier D,In Stock,2022-12-20
1114, widget c ,FURNITURE,Warehouse 3,Aisle 1,150.0,9.99,Supplier C,In Stock,2023-03-05
1616, gadget y ,TOYS,Warehouse 3,Aisle 5,100.0,19.99,Supplier B,Low Stock,2023-03-05
1902, gadget x ,ELECTRONICS,Warehouse 2,Aisle 5,300.0,49.99,Supplier C,Low Stock,2022-12-20
1195, widget c ,TOYS,Warehouse 1,Aisle 2,0.0,29.99,Supplier C,Low Stock,2023-01-15
1825, widget c ,TOYS,Warehouse 3,Aisle 2,100.0,29.99,Supplier D,In Stock,2023-03-05
1500, widget a ,TOYS,Warehouse 2,Aisle 5,100.0,19.99,Supplier D,Low Stock,2022-12-20
1625, gadget y ,CLOTHING,Warehouse 3,Aisle 1,150.0,29.99,Supplier B,Low Stock,2023-03-05
1492, widget a ,ELECTRONICS,Warehouse 3,Aisle 3,100.0,29.99,Supplier D,In Stock,2023-04-25
1074, widget b ,FURNITURE,Warehouse 1,Aisle 3,0.0,9.99,Supplier D,Out of Stock,2023-01-15
1412, widget a ,ELECTRONICS,Warehouse 3,Aisle 1,0.0,29.99,Supplier B,Out of Stock,2022-12-20
1375, widget a ,FURNITURE,Warehouse 1,Aisle 3,50.0,29.99,Supplier D,Low Stock,2023-01-15
1419, gadget x ,CLOTHING,Warehouse 1,Aisle 4,150.0,29.99,Supplier C,Out of Stock,2023-04-25
1728, gadget z ,CLOTHING,Warehouse 1,Aisle 5,300.0,9.99,Supplier B,Out of Stock,2023-04-25
1276, widget c ,CLOTHING,Warehouse 2,Aisle 5,50.0,29.99,Supplier D,Out of Stock,2023-04-25
1760, gadget y ,CLOTHING,Warehouse 2,Aisle 1,0.0,29.99,Supplier A,Out of Stock,2023-04-25
1675, widget a ,FURNITURE,Warehouse 1,Aisle 3,50.0,9.99,Supplier B,Low Stock,2022-12-20
1393, gadget y ,TOYS,Warehouse 3,Aisle 2,150.0,29.99,Supplier B,Out of Stock,2022-12-20
1868, gadget z ,FURNITURE,Warehouse 1,Aisle 2,150.0,9.99,Supplier A,Out of Stock,2023-04-25
1456, gadget z ,ELECTRONICS,Warehouse 3,Aisle 3,100.0,19.99,Supplier D,In Stock,2023-04-25
1919, widget a ,CLOTHING,Warehouse 1,Aisle 2,0.0,29.99,Supplier D,Low Stock,2023-03-05
1191, widget b ,CLOTHING,Warehouse 3,Aisle 1,100.0,19.99,Supplier B,In Stock,2022-12-20
1738, widget a ,ELECTRONICS,Warehouse 2,Aisle 1,150.0,49.99,Supplier B,In Stock,2023-01-15
1688, gadget x ,FURNITURE,Warehouse 3,Aisle 3,0.0,49.99,Supplier D,Low Stock,2022-12-20
1098, widget c ,TOYS,Warehouse 1,Aisle 2,300.0,49.99,Supplier D,Out of Stock,2022-12-20
1547, widget b ,TOYS,Warehouse 2,Aisle 1,0.0,9.99,Supplier C,In Stock,2022-12-20
1977, widget a ,ELECTRONICS,Warehouse 3,Aisle 1,100.0,29.99,Supplier B,Low Stock,2023-04-25
1998, gadget y ,TOYS,Warehouse 3,Aisle 4,300.0,19.99,Supplier B,Out of Stock,2023-04-25
1095, widget b ,FURNITURE,Warehouse 3,Aisle 4,150.0,19.99,Supplier A,Low Stock,2022-12-20
1663, widget b ,FURNITURE,Warehouse 3,Aisle 1,0.0,19.99,Supplier C,In Stock,2023-01-15
1662, widget a ,ELECTRONICS,Warehouse 3,Aisle 3,150.0,19.99,Supplier D,Out of Stock,2023-03-05
1189, widget b ,FURNITURE,Warehouse 2,Aisle 5,300.0,49.99,Supplier C,Out of Stock,2022-12-20
1735, gadget y ,CLOTHING,Warehouse 2,Aisle 5,300.0,19.99,Supplier D,Low Stock,2023-01-15
1036, gadget z ,ELECTRONICS,Warehouse 2,Aisle 1,0.0,29.99,Supplier D,Out of Stock,2023-01-15
1779, widget b ,FURNITURE,Warehouse 2,Aisle 1,150.0,49.99,Supplier C,In Stock,2022-12-20
1368, gadget z ,ELECTRONICS,Warehouse 1,Aisle 1,50.0,19.99,Supplier B,In Stock,2023-03-05
1694, gadget y ,TOYS,Warehouse 2,Aisle 3,150.0,9.99,Supplier D,In Stock,2022-12-20
1524, widget a ,FURNITURE,Warehouse 3,Aisle 4,300.0,29.99,Supplier C,Low Stock,2023-03-05
1278, widget c ,CLOTHING,Warehouse 3,Aisle 1,150.0,29.99,Supplier A,Out of Stock,2022-12-20
1216, widget b ,FURNITURE,Warehouse 2,Aisle 1,100.0,29.99,Supplier C,Out of Stock,2023-04-25
1866, widget c ,ELECTRONICS,Warehouse 3,Aisle 2,50.0,49.99,Supplier A,Out of Stock,2023-01-15
1872, gadget y ,ELECTRONICS,Warehouse 2,Aisle 3,0.0,19.99,Supplier D,In Stock,2022-12-20
1797, widget b ,FURNITURE,Warehouse 3,Aisle 1,100.0,49.99,Supplier C,Out of Stock,2023-04-25
1272, gadget z ,CLOTHING,Warehouse 1,Aisle 2,0.0,29.99,Supplier C,In Stock,2022-12-20
1880, gadget x ,CLOTHING,Warehouse 1,Aisle 5,0.0,9.99,Supplier A,Out of Stock,2023-03-05
1061, widget c ,CLOTHING,Warehouse 2,Aisle 1,0.0,9.99,Supplier C,In Stock,2023-01-15
1595, widget b ,ELECTRONICS,Warehouse 2,Aisle 1,150.0,29.99,Supplier C,Out of Stock,2022-12-20
1879, widget c ,FURNITURE,Warehouse 2,Aisle 2,0.0,29.99,Supplier D,Low Stock,2023-04-25
1728, widget b ,TOYS,Warehouse 3,Aisle 3,300.0,29.99,Supplier C,Low Stock,2023-04-25
1341, widget a ,ELECTRONICS,Warehouse 2,Aisle 1,100.0,19.99,Supplier B,In Stock,2023-01-15
1396, gadget z ,CLOTHING,Warehouse 1,Aisle 5,100.0,29.99,Supplier A,In Stock,2023-03-05
1698, widget c ,FURNITURE,Warehouse 3,Aisle 1,0.0,29.99,Supplier C,Out of Stock,2022-12-20
1018, gadget x ,CLOTHING,Warehouse 2,Aisle 5,100.0,29.99,Supplier A,Out of Stock,2023-03-05
1176, gadget x ,TOYS,Warehouse 3,Aisle 4,300.0,29.99,Supplier A,Low Stock,2023-03-05
1611, gadget y ,CLOTHING,Warehouse 3,Aisle 4,100.0,29.99,Supplier A,Out of Stock,2023-03-05
1395, widget b ,CLOTHING,Warehouse 2,Aisle 5,0.0,9.99,Supplier C,In Stock,2023-01-15
1444, widget c ,TOYS,Warehouse 3,Aisle 3,50.0,29.99,Supplier C,In Stock,2023-01-15
1232, gadget y ,FURNITURE,Warehouse 1,Aisle 1,50.0,29.99,Supplier A,In Stock,2022-12-20
1914, widget c ,ELECTRONICS,Warehouse 1,Aisle 1,0.0,29.99,Supplier B,In Stock,2023-03-05
1075, widget b ,FURNITURE,Warehouse 3,Aisle 4,100.0,29.99,Supplier A,In Stock,2023-01-15
1264, gadget x ,TOYS,Warehouse 2,Aisle 5,0.0,49.99,Supplier B,Low Stock,2022-12-20
1454, widget a ,CLOTHING,Warehouse 3,Aisle 1,100.0,9.99,Supplier A,Low Stock,2022-12-20
1795, gadget x ,FURNITURE,Warehouse 1,Aisle 1,150.0,49.99,Supplier D,In Stock,2023-03-05
1717, gadget y ,ELECTRONICS,Warehouse 3,Aisle 3,300.0,19.99,Supplier A,Out of Stock,2022-12-20
1734, gadget z ,TOYS,Warehouse 3,Aisle 2,100.0,29.99,Supplier A,In Stock,2023-03-05
1383, widget a ,FURNITURE,Warehouse 1,Aisle 4,100.0,19.99,Supplier C,Low Stock,2022-12-20
1563, gadget y ,ELECTRONICS,Warehouse 3,Aisle 4,50.0,29.99,Supplier B,In Stock,2022-12-20
1850, widget b ,TOYS,Warehouse 3,Aisle 2,300.0,49.99,Supplier D,Low Stock,2023-01-15
1505, widget a ,ELECTRONICS,Warehouse 2,Aisle 1,0.0,29.99,Supplier B,Low Stock,2023-04-25
1366, gadget y ,TOYS,Warehouse 2,Aisle 3,100.0,29.99,Supplier D,In Stock,2022-12-20
1143, widget b ,CLOTHING,Warehouse 1,Aisle 3,50.0,29.99,Supplier A,In Stock,2023-01-15
1884, gadget x ,FURNITURE,Warehouse 1,Aisle 4,0.0,29.99,Supplier C,Out of Stock,2022-12-20
1068, gadget z ,ELECTRONICS,Warehouse 1,Aisle 3,300.0,49.99,Supplier C,Low Stock,2023-03-05
1098, widget b ,TOYS,Warehouse 2,Aisle 2,50.0,29.99,Supplier B,Out of Stock,2022-12-20
1395, widget c ,ELECTRONICS,Warehouse 1,Aisle 1,50.0,49.99,Supplier C,In Stock,2022-12-20
1024, widget b ,ELECTRONICS,Warehouse 1,Aisle 2,50.0,19.99,Supplier B,Low Stock,2023-01-15
1947, widget b ,FURNITURE,Warehouse 1,Aisle 5,100.0,49.99,Supplier B,Out of Stock,2023-03-05
1890, gadget z ,CLOTHING,Warehouse 2,Aisle 4,100.0,9.99,Supplier D,Out of Stock,2023-04-25
1468, widget c ,ELECTRONICS,Warehouse 3,Aisle 3,0.0,9.99,Supplier B,Out of Stock,2023-03-05
1483, gadget y ,TOYS,Warehouse 1,Aisle 5,150.0,9.99,Supplier D,In Stock,2022-12-20
1564, gadget y ,TOYS,Warehouse 3,Aisle 3,150.0,29.99,Supplier C,In Stock,2023-03-05
1150, widget b ,CLOTHING,Warehouse 1,Aisle 1,150.0,29.99,Supplier B,In Stock,2023-04-25
1143, widget c ,TOYS,Warehouse 3,Aisle 1,300.0,29.99,Supplier B,Low Stock,2023-01-15
1568, widget c ,CLOTHING,Warehouse 2,Aisle 1,300.0,49.99,Supplier A,In Stock,2022-12-20
1038, gadget z ,TOYS,Warehouse 2,Aisle 3,0.0,29.99,Supplier B,Low Stock,2022-12-20
1108, gadget x ,FURNITURE,Warehouse 1,Aisle 5,300.0,19.99,Supplier B,Out of Stock,2023-04-25
1692, gadget y ,ELECTRONICS,Warehouse 3,Aisle 1,150.0,9.99,Supplier A,Out of Stock,2022-12-20
1041, gadget z ,FURNITURE,Warehouse 2,Aisle 5,150.0,49.99,Supplier A,In Stock,2023-03-05
1185, widget a ,ELECTRONICS,Warehouse 1,Aisle 3,50.0,9.99,Supplier C,Out of Stock,2022-12-20
1934, gadget y ,ELECTRONICS,Warehouse 1,Aisle 5,300.0,29.99,Supplier B,In Stock,2023-04-25
1397, gadget z ,ELECTRONICS,Warehouse 2,Aisle 3,100.0,49.99,Supplier C,Low Stock,2022-12-20
1222, gadget y ,FURNITURE,Warehouse 2,Aisle 3,100.0,29.99,Supplier C,Out of Stock,2022-12-20
1633, gadget x ,ELECTRONICS,Warehouse 1,Aisle 4,50.0,19.99,Supplier A,In Stock,2022-12-20
1132, widget a ,FURNITURE,Warehouse 3,Aisle 3,50.0,29.99,Supplier D,Out of Stock,2023-01-15
1162, gadget x ,CLOTHING,Warehouse 3,Aisle 3,50.0,29.99,Supplier C,Out of Stock,2022-12-20
1214, widget a ,TOYS,Warehouse 3,Aisle 2,100.0,19.99,Supplier D,In Stock,2023-03-05
1732, widget b ,TOYS,Warehouse 1,Aisle 1,150.0,19.99,Supplier B,Out of Stock,2022-12-20
1234, gadget z ,ELECTRONICS,Warehouse 2,Aisle 4,50.0,29.99,Supplier A,Out of Stock,2022-12-20
1842, widget a ,FURNITURE,Warehouse 1,Aisle 4,0.0,29.99,Supplier B,Out of Stock,2022-12-20
1657, gadget x ,TOYS,Warehouse 2,Aisle 4,50.0,29.99,Supplier B,Out of Stock,2023-01-15
1750, gadget y ,FURNITURE,Warehouse 3,Aisle 2,0.0,9.99,Supplier A,Low Stock,2023-01-15
1587, widget a ,FURNITURE,Warehouse 3,Aisle 3,50.0,49.99,Supplier B,Out of Stock,2023-04-25
1008, gadget z ,ELECTRONICS,Warehouse 2,Aisle 1,100.0,49.99,Supplier A,Out of Stock,2022-12-20
1073, widget a ,TOYS,Warehouse 2,Aisle 5,300.0,9.99,Supplier D,In Stock,2022-12-20
1953, widget c ,ELECTRONICS,Warehouse 1,Aisle 3,50.0,49.99,Supplier B,Low Stock,2023-03-05
1491, gadget y ,ELECTRONICS,Warehouse 3,Aisle 2,300.0,19.99,Supplier A,In Stock,2022-12-20
1912, gadget z ,TOYS,Warehouse 1,Aisle 3,0.0,49.99,Supplier C,In Stock,2023-01-15
1252, gadget z ,TOYS,Warehouse 1,Aisle 3,0.0,49.99,Supplier B,In Stock,2023-03-05
1229, widget b ,CLOTHING,Warehouse 1,Aisle 2,300.0,9.99,Supplier D,Low Stock,2023-03-05
1518, gadget x ,CLOTHING,Warehouse 3,Aisle 4,150.0,29.99,Supplier A,In Stock,2023-01-15
1173, widget b ,FURNITURE,Warehouse 1,Aisle 4,50.0,49.99,Supplier B,In Stock,2022-12-20
1652, gadget z ,TOYS,Warehouse 1,Aisle 1,0.0,49.99,Supplier B,In Stock,2022-12-20
1167, gadget y ,CLOTHING,Warehouse 1,Aisle 1,0.0,29.99,Supplier B,Out of Stock,2022-12-20
1169, widget a ,FURNITURE,Warehouse 1,Aisle 4,300.0,9.99,Supplier D,In Stock,2023-03-05
1392, widget a ,FURNITURE,Warehouse 1,Aisle 5,0.0,29.99,Supplier A,Low Stock,2022-12-20
1945, gadget y ,FURNITURE,Warehouse 1,Aisle 3,100.0,9.99,Supplier C,Low Stock,2023-04-25
1794, gadget z ,CLOTHING,Warehouse 3,Aisle 5,50.0,19.99,Supplier C,Out of Stock,2023-03-05
1633, widget a ,TOYS,Warehouse 1,Aisle 3,0.0,9.99,Supplier C,Low Stock,2022-12-20
1193, widget a ,ELECTRONICS,Warehouse 2,Aisle 4,0.0,19.99,Supplier A,Low Stock,2022-12-20
1516, widget a ,FURNITURE,Warehouse 1,Aisle 1,150.0,19.99,Supplier C,Out of Stock,2022-12-20
1028, gadget x ,CLOTHING,Warehouse 1,Aisle 1,0.0,9.99,Supplier D,In Stock,2023-01-15
1164, gadget x ,CLOTHING,Warehouse 3,Aisle 5,0.0,29.99,Supplier A,Out of Stock,2023-03-05
1421, widget c ,ELECTRONICS,Warehouse 3,Aisle 1,100.0,9.99,Supplier B,In Stock,2022-12-20
1338, widget b ,ELECTRONICS,Warehouse 2,Aisle 4,100.0,49.99,Supplier D,In Stock,2022-12-20
1647, gadget y ,CLOTHING,Warehouse 2,Aisle 5,0.0,49.99,Supplier B,Low Stock,2022-12-20
1495, gadget y ,TOYS,Warehouse 3,Aisle 3,0.0,29.99,Supplier C,Out of Stock,2023-01-15
1364, gadget y ,ELECTRONICS,Warehouse 3,Aisle 1,300.0,19.99,Supplier D,Low Stock,2022-12-20
1832, widget c ,CLOTHING,Warehouse 1,Aisle 2,50.0,29.99,Supplier A,Low Stock,2023-03-05
1341, gadget x ,ELECTRONICS,Warehouse 3,Aisle 1,0.0,49.99,Supplier D,In Stock,2023-04-25
1499, gadget z ,TOYS,Warehouse 2,Aisle 3,0.0,29.99,Supplier B,Low Stock,2023-01-15
1656, gadget z ,FURNITURE,Warehouse 1,Aisle 5,50.0,9.99,Supplier A,Out of Stock,2023-03-05
1510, widget c ,ELECTRONICS,Warehouse 2,Aisle 3,300.0,29.99,Supplier D,Low Stock,2023-04-25
1326, gadget z ,TOYS,Warehouse 1,Aisle 2,50.0,19.99,Supplier D,Low Stock,2022-12-20
1216, gadget y ,CLOTHING,Warehouse 3,Aisle 4,0.0,9.99,Supplier D,In Stock,2022-12-20
1300, widget b ,ELECTRONICS,Warehouse 2,Aisle 1,100.0,29.99,Supplier D,Out of Stock,2022-12-20
1131, widget a ,ELECTRONICS,Warehouse 1,Aisle 5,0.0,49.99,Supplier A,Low Stock,2023-04-25
1803, gadget x ,CLOTHING,Warehouse 1,Aisle 4,0.0,49.99,Supplier B,In Stock,2022-12-20
1069, gadget x ,FURNITURE,Warehouse 3,Aisle 3,100.0,29.99,Supplier D,Low Stock,2022-12-20
1251, widget c ,CLOTHING,Warehouse 3,Aisle 5,0.0,9.99,Supplier A,Out of Stock,2022-12-20
1414, gadget x ,ELECTRONICS,Warehouse 3,Aisle 4,0.0,29.99,Supplier B,Low Stock,2023-03-05
1786, gadget y ,CLOTHING,Warehouse 2,Aisle 5,0.0,9.99,Supplier D,Low Stock,2022-12-20
1444, gadget z ,TOYS,Warehouse 1,Aisle 2,300.0,49.99,Supplier B,In Stock,2023-01-15
1875, gadget y ,CLOTHING,Warehouse 3,Aisle 2,0.0,9.99,Supplier B,Low Stock,2023-01-15
1181, widget c ,ELECTRONICS,Warehouse 2,Aisle 1,50.0,29.99,Supplier A,In Stock,2023-03-05
1166, gadget y ,CLOTHING,Warehouse 2,Aisle 1,100.0,29.99,Supplier B,Out of Stock,2023-04-25
1090, gadget z ,FURNITURE,Warehouse 2,Aisle 2,0.0,19.99,Supplier A,Low Stock,2022-12-20
1713, widget b ,CLOTHING,Warehouse 3,Aisle 5,300.0,9.99,Supplier D,Out of Stock,2023-01-15
1857, widget c ,FURNITURE,Warehouse 3,Aisle 2,150.0,19.99,Supplier B,Out of Stock,2023-01-15
1530, widget b ,TOYS,Warehouse 1,Aisle 1,100.0,49.99,Supplier B,Low Stock,2023-03-05
1038, widget a ,FURNITURE,Warehouse 1,Aisle 2,0.0,29.99,Supplier C,In Stock,2023-04-25
1125, widget b ,CLOTHING,Warehouse 3,Aisle 2,50.0,29.99,Supplier D,Out of Stock,2023-04-25
1450, widget a ,ELECTRONICS,Warehouse 2,Aisle 5,0.0,9.99,Supplier D,Out of Stock,2023-03-05
1172, widget a ,FURNITURE,Warehouse 2,Aisle 4,300.0,29.99,Supplier C,Low Stock,2023-01-15
1652, widget b ,TOYS,Warehouse 2,Aisle 1,300.0,9.99,Supplier C,Low Stock,2022-12-20
1753, widget c ,FURNITURE,Warehouse 1,Aisle 5,0.0,9.99,Supplier A,Low Stock,2023-01-15
1219, gadget z ,FURNITURE,Warehouse 2,Aisle 2,100.0,19.99,Supplier A,Low Stock,2023-04-25
1637, gadget y ,FURNITURE,Warehouse 1,Aisle 2,0.0,29.99,Supplier B,Low Stock,2023-01-15
1057, gadget y ,TOYS,Warehouse 1,Aisle 4,0.0,9.99,Supplier B,Low Stock,2022-12-20
1659, gadget z ,CLOTHING,Warehouse 2,Aisle 1,0.0,19.99,Supplier B,In Stock,2022-12-20
1475, widget a ,FURNITURE,Warehouse 2,Aisle 1,50.0,29.99,Supplier B,Out of Stock,2023-01-15
1455, widget a ,FURNITURE,Warehouse 3,Aisle 3,50.0,19.99,Supplier A,In Stock,2023-03-05
1828, widget c ,ELECTRONICS,Warehouse 3,Aisle 1,150.0,19.99,Supplier D,In Stock,2022-12-20
1894, gadget x ,TOYS,Warehouse 2,Aisle 4,50.0,9.99,Supplier B,Low Stock,2023-03-05
1360, widget b ,FURNITURE,Warehouse 1,Aisle 3,0.0,49.99,Supplier D,Out of Stock,2023-03-05
1934, widget a ,TOYS,Warehouse 1,Aisle 3,50.0,49.99,Supplier B,In Stock,2023-03-05
1000, gadget y ,FURNITURE,Warehouse 1,Aisle 2,100.0,49.99,Supplier C,Low Stock,2023-01-15
1386, widget c ,CLOTHING,Warehouse 1,Aisle 2,50.0,19.99,Supplier B,Low Stock,2023-04-25
1972, widget b ,CLOTHING,Warehouse 1,Aisle 1,0.0,9.99,Supplier B,Out of Stock,2022-12-20
1347, widget c ,FURNITURE,Warehouse 3,Aisle 3,100.0,29.99,Supplier B,In Stock,2022-12-20
1189, widget b ,CLOTHING,Warehouse 2,Aisle 2,150.0,19.99,Supplier A,In Stock,2023-04-25
1504, widget b ,FURNITURE,Warehouse 3,Aisle 4,0.0,19.99,Supplier C,In Stock,2023-01-15
1190, gadget z ,CLOTHING,Warehouse 1,Aisle 2,0.0,9.99,Supplier B,Low Stock,2023-03-05
1507, widget a ,ELECTRONICS,Warehouse 1,Aisle 2,0.0,29.99,Supplier B,Out of Stock,2022-12-20
1368, widget c ,ELECTRONICS,Warehouse 1,Aisle 3,0.0,19.99,Supplier D,Out of Stock,2022-12-20
1408, widget c ,ELECTRONICS,Warehouse 1,Aisle 3,0.0,29.99,Supplier C,In Stock,2023-04-25
1823, gadget z ,TOYS,Warehouse 2,Aisle 5,0.0,29.99,Supplier B,Low Stock,2023-04-25
1928, gadget y ,TOYS,Warehouse 1,Aisle 4,0.0,49.99,Supplier D,In Stock,2022-12-20
1933, gadget y ,ELECTRONICS,Warehouse 2,Aisle 3,100.0,9.99,Supplier D,Out of Stock,2023-01-15
1116, widget a ,TOYS,Warehouse 1,Aisle 1,300.0,29.99,Supplier A,Low Stock,2022-12-20
1133, widget a ,CLOTHING,Warehouse 2,Aisle 4,100.0,9.99,Supplier D,In Stock,2022-12-20
1057, gadget x ,FURNITURE,Warehouse 3,Aisle 4,0.0,49.99,Supplier B,In Stock,2023-03-05
1555, gadget z ,FURNITURE,Warehouse 1,Aisle 3,300.0,9.99,Supplier A,Low Stock,2022-12-20
1684, gadget y ,FURNITURE,Warehouse 2,Aisle 4,50.0,19.99,Supplier A,Out of Stock,2023-04-25
1671, widget b ,ELECTRONICS,Warehouse 3,Aisle 3,0.0,29.99,Supplier B,Low Stock,2022-12-20
1172, widget c ,TOYS,Warehouse 1,Aisle 2,150.0,9.99,Supplier C,In Stock,2023-04-25
1828, widget a ,CLOTHING,Warehouse 1,Aisle 5,100.0,29.99,Supplier D,In Stock,2023-04-25
1814, widget c ,CLOTHING,Warehouse 1,Aisle 2,0.0,9.99,Supplier A,In Stock,2023-04-25
1148, widget c ,ELECTRONICS,Warehouse 2,Aisle 3,100.0,29.99,Supplier C,In Stock,2023-01-15
1079, gadget x ,CLOTHING,Warehouse 2,Aisle 3,0.0,49.99,Supplier B,Out of Stock,2023-04-25
1885, gadget y ,CLOTHING,Warehouse 3,Aisle 2,300.0,49.99,Supplier D,Out of Stock,2023-03-05
1212, widget a ,CLOTHING,Warehouse 2,Aisle 1,150.0,29.99,Supplier D,In Stock,2023-03-05
1202, widget c ,CLOTHING,Warehouse 2,Aisle 1,300.0,19.99,Supplier A,Out of Stock,2022-12-20
1763, widget a ,TOYS,Warehouse 1,Aisle 1,150.0,19.99,Supplier D,Out of Stock,2023-04-25
1228, widget b ,CLOTHING,Warehouse 1,Aisle 3,100.0,49.99,Supplier D,Out of Stock,2023-04-25
1675, gadget x ,FURNITURE,Warehouse 1,Aisle 4,0.0,49.99,Supplier D,In Stock,2022-12-20
1226, widget b ,ELECTRONICS,Warehouse 1,Aisle 3,300.0,29.99,Supplier D,Low Stock,2023-01-15
1658, widget a ,TOYS,Warehouse 1,Aisle 4,150.0,19.99,Supplier B,Low Stock,2022-12-20
1531, widget a ,CLOTHING,Warehouse 1,Aisle 2,0.0,49.99,Supplier C,Low Stock,2023-04-25
1440, gadget y ,TOYS,Warehouse 1,Aisle 5,0.0,19.99,Supplier B,In Stock,2022-12-20
1401, widget c ,CLOTHING,Warehouse 3,Aisle 4,300.0,49.99,Supplier B,Out of Stock,2023-01-15
1046, widget c ,FURNITURE,Warehouse 3,Aisle 1,0.0,9.99,Supplier A,Out of Stock,2022-12-20
1232, widget b ,ELECTRONICS,Warehouse 3,Aisle 3,300.0,29.99,Supplier D,In Stock,2022-12-20
1304, gadget x ,CLOTHING,Warehouse 3,Aisle 2,100.0,9.99,Supplier B,In Stock,2023-04-25
1525, gadget z ,CLOTHING,Warehouse 1,Aisle 1,150.0,49.99,Supplier D,Low Stock,2022-12-20
1142, widget c ,CLOTHING,Warehouse 3,Aisle 2,100.0,29.99,Supplier B,Low Stock,2022-12-20
1414, gadget y ,CLOTHING,Warehouse 1,Aisle 5,0.0,29.99,Supplier B,In Stock,2022-12-20
1512, widget b ,ELECTRONICS,Warehouse 3,Aisle 3,150.0,49.99,Supplier A,Low Stock,2023-03-05
1372, widget b ,ELECTRONICS,Warehouse 2,Aisle 3,300.0,49.99,Supplier C,Out of Stock,2022-12-20
1565, gadget z ,FURNITURE,Warehouse 3,Aisle 5,100.0,19.99,Supplier C,In Stock,2023-01-15
1885, gadget y ,ELECTRONICS,Warehouse 3,Aisle 3,50.0,49.99,Supplier B,In Stock,2023-01-15
1258, gadget x ,CLOTHING,Warehouse 1,Aisle 4,0.0,29.99,Supplier A,Out of Stock,2023-04-25
1655, gadget y ,FURNITURE,Warehouse 3,Aisle 2,0.0,49.99,Supplier D,Out of Stock,2023-04-25
1470, gadget x ,FURNITURE,Warehouse 2,Aisle 1,50.0,29.99,Supplier D,Out of Stock,2023-03-05
1952, gadget y ,FURNITURE,Warehouse 1,Aisle 5,0.0,49.99,Supplier B,Low Stock,2023-01-15
1970, gadget y ,CLOTHING,Warehouse 1,Aisle 4,150.0,19.99,Supplier C,In Stock,2023-01-15
1011, widget a ,TOYS,Warehouse 3,Aisle 1,0.0,29.99,Supplier A,Low Stock,2023-01-15
1329, widget b ,CLOTHING,Warehouse 1,Aisle 1,50.0,9.99,Supplier C,Out of Stock,2023-01-15
1735, gadget y ,ELECTRONICS,Warehouse 1,Aisle 5,300.0,29.99,Supplier D,Low Stock,2022-12-20
1783, gadget z ,ELECTRONICS,Warehouse 1,Aisle 4,50.0,19.99,Supplier C,Out of Stock,2022-12-20
1967, gadget y ,CLOTHING,Warehouse 1,Aisle 1,0.0,29.99,Supplier D,Low Stock,2022-12-20
1357, widget c ,CLOTHING,Warehouse 1,Aisle 1,0.0,49.99,Supplier A,Low Stock,2023-03-05
1971, widget b ,FURNITURE,Warehouse 1,Aisle 4,100.0,49.99,Supplier A,Out of Stock,2022-12-20
1407, widget c ,CLOTHING,Warehouse 2,Aisle 3,0.0,19.99,Supplier B,Low Stock,2023-01-15
1667, widget b ,FURNITURE,Warehouse 3,Aisle 1,100.0,29.99,Supplier B,In Stock,2023-01-15
1372, widget c ,ELECTRONICS,Warehouse 2,Aisle 2,50.0,49.99,Supplier C,Low Stock,2023-04-25
1007, gadget y ,FURNITURE,Warehouse 1,Aisle 4,150.0,9.99,Supplier A,Low Stock,2023-04-25
1121, gadget y ,CLOTHING,Warehouse 1,Aisle 1,150.0,19.99,Supplier A,In Stock,2023-03-05
1347, widget a ,ELECTRONICS,Warehouse 3,Aisle 5,0.0,29.99,Supplier B,Out of Stock,2023-01-15
1675, gadget z ,TOYS,Warehouse 2,Aisle 2,150.0,29.99,Supplier D,In Stock,2023-03-05
1089, widget c ,FURNITURE,Warehouse 3,Aisle 1,150.0,9.99,Supplier C,Low Stock,2022-12-20
1647, gadget x ,ELECTRONICS,Warehouse 2,Aisle 2,150.0,49.99,Supplier C,Out of Stock,2022-12-20
1697, widget a ,FURNITURE,Warehouse 1,Aisle 2,50.0,19.99,Supplier B,Low Stock,2023-01-15
1315, widget c ,ELECTRONICS,Warehouse 3,Aisle 3,150.0,9.99,Supplier A,Low Stock,2022-12-20
1177, widget c ,ELECTRONICS,Warehouse 3,Aisle 2,300.0,49.99,Supplier B,In Stock,2023-01-15
1539, widget a ,FURNITURE,Warehouse 1,Aisle 3,150.0,19.99,Supplier B,In Stock,2023-04-25
1731, gadget y ,TOYS,Warehouse 3,Aisle 4,150.0,29.99,Supplier B,Out of Stock,2023-03-05
